I,Elev_Rel
25734,2
25735,2
25736,1
25737,1
25738,1
25739,1
25740,1
25741,1
25742,1
25743,1
25744,1
25745,1
25746,2
25747,2
25748,2
25749,2
25750,2
25751,3
25752,3
25753,3
25754,3
25755,3
25756,3
25757,4
25758,4
25759,4
25760,5
25761,5
25762,5
25763,7
25764,7
25765,7
25766,7
25767,9
25768,9
25769,12
25770,12
25771,12
25772,13
25773,13
25774,14
25775,16
25776,16
25777,16
25778,17
25779,17
25780,17
25781,20
25782,20
25783,20
25784,20
25785,23
25786,23
25787,23
25788,25
25789,25
25790,26
25791,26
25792,26
25793,28
25794,28
25795,28
25796,26
25797,26
25798,26
25799,24
25800,24
25801,24
25802,22
25803,22
25804,25
25805,23
25806,23
25807,23
25808,20
25809,20
25810,22
25811,20
25812,20
25813,20
25814,17
25815,17
25816,17
25817,13
25818,13
25819,13
25820,10
25821,10
25822,10
25823,10
25824,6
25825,6
25826,6
25827,3
25828,3
25829,3
25830,0
25831,0
25832,0
25833,0
25834,0
25835,0
25836,0
25837,0
25838,0
25839,0
25840,2
25841,2
25842,5
25843,5
25844,5
25845,8
25846,8
25847,8
25848,10
25849,10
25850,10
25851,12
25852,12
25853,12
25854,14
25855,14
25856,14
25857,15
25858,15
25859,15
25860,16
25861,16
25862,16
25863,18
25864,18
25865,18
25866,17
25867,17
25868,17
25869,17
25870,17
25871,17
25872,24
25873,24
25874,24
25875,24
25876,24
25877,24
25878,24
25879,24
25880,24
25881,24
25882,24
25883,24
25884,23
25885,23
25886,23
25887,23
25888,23
25889,23
25890,23
25891,23
25892,23
25893,22
25894,22
25895,22
25896,22
25897,22
25898,22
25899,22
25900,22
25901,22
25902,21
25903,21
25904,21
25905,21
25906,21
25907,21
25908,21
25909,21
25910,21
25911,21
25912,21
25913,21
25914,21
25915,21
25916,21
25917,19
25918,19
25919,19
25920,3
25921,3
25922,2
25923,2
25924,2
25925,2
25926,2
25927,2
25928,1
25929,1
25930,1
25931,1
25932,1
25933,1
25934,1
25935,1
25936,1
25937,1
25938,2
25939,2
25940,2
25941,2
25942,2
25943,3
25944,3
25945,3
25946,3
25947,3
25948,3
25949,4
25950,4
25951,4
25952,5
25953,5
25954,5
25955,7
25956,7
25957,7
25958,7
25959,9
25960,9
25961,12
25962,12
25963,12
25964,13
25965,13
25966,14
25967,16
25968,16
25969,16
25970,17
25971,17
25972,17
25973,20
25974,20
25975,20
25976,20
25977,23
25978,23
25979,23
25980,25
25981,25
25982,26
25983,26
25984,26
25985,28
25986,28
25987,28
25988,26
25989,26
25990,26
25991,24
25992,24
25993,24
25994,22
25995,22
25996,25
25997,23
25998,23
25999,23
26000,20
26001,20
26002,22
26003,20
26004,20
26005,20
26006,17
26007,17
26008,17
26009,13
26010,13
26011,13
26012,10
26013,10
26014,10
26015,10
26016,6
26017,6
26018,6
26019,3
26020,3
26021,3
26022,0
26023,0
26024,0
26025,0
26026,0
26027,0
26028,0
26029,0
26030,0
26031,0
26032,2
26033,2
26034,5
26035,5
26036,5
26037,8
26038,8
26039,8
26040,10
26041,10
26042,10
26043,12
26044,12
26045,12
26046,14
26047,14
26048,14
26049,15
26050,15
26051,15
26052,16
26053,16
26054,16
26055,18
26056,18
26057,18
26058,17
26059,17
26060,17
26061,17
26062,17
26063,17
26064,24
26065,24
26066,24
26067,24
26068,24
26069,24
26070,24
26071,24
26072,24
26073,24
26074,24
26075,24
26076,23
26077,23
26078,23
26079,23
26080,23
26081,23
26082,23
26083,23
26084,23
26085,22
26086,22
26087,22
26088,22
26089,22
26090,22
26091,22
26092,22
26093,22
26094,21
26095,21
26096,21
26097,21
26098,21
26099,21
26100,21
26101,21
26102,21
26103,21
26104,21
26105,21
26106,21
26107,21
26108,21
26109,19
26110,19
26111,19
26112,3
26113,3
26114,2
26115,2
26116,2
26117,2
26118,2
26119,2
26120,1
26121,1
26122,1
26123,1
26124,1
26125,1
26126,1
26127,1
26128,1
26129,1
26130,2
26131,2
26132,2
26133,2
26134,2
26135,3
26136,3
26137,3
26138,3
26139,3
26140,3
26141,4
26142,4
26143,4
26144,5
26145,5
26146,5
26147,7
26148,7
26149,7
26150,7
26151,9
26152,9
26153,12
26154,12
26155,12
26156,13
26157,13
26158,14
26159,16
26160,16
26161,16
26162,17
26163,17
26164,17
26165,20
26166,20
26167,20
26168,20
26169,23
26170,23
26171,23
26172,25
26173,25
26174,26
26175,26
26176,26
26177,28
26178,28
26179,28
26180,26
26181,26
26182,26
26183,24
26184,24
26185,24
26186,22
26187,22
26188,25
26189,23
26190,23
26191,23
26192,20
26193,20
26194,22
26195,20
26196,20
26197,20
26198,17
26199,17
26200,17
26201,13
26202,13
26203,13
26204,10
26205,10
26206,10
26207,10
26208,6
26209,6
26210,6
26211,3
26212,3
26213,3
26214,0
26215,0
26216,0
26217,0
26218,0
26219,0
26220,0
26221,0
26222,0
26223,0
26224,2
26225,2
26226,5
26227,5
26228,5
26229,8
26230,8
26231,8
26232,10
26233,10
26234,10
26235,12
26236,12
26237,12
26238,14
26239,14
26240,14
26241,15
26242,15
26243,15
26244,16
26245,16
26246,16
26247,18
26248,18
26249,18
26250,17
26251,17
26252,17
26253,17
26254,17
26255,17
26256,24
26257,24
26258,24
26259,24
26260,24
26261,24
26262,24
26263,24
26264,24
26265,24
26266,24
26267,24
26268,23
26269,23
26270,23
26271,23
26272,23
26273,23
26274,23
26275,23
26276,23
26277,22
26278,22
26279,22
26280,22
26281,22
26282,22
26283,22
26284,22
26285,22
26286,21
26287,21
26288,21
26289,21
26290,21
26291,21
26292,21
26293,21
26294,21
26295,21
26296,21
26297,21
26298,21
26299,21
26300,21
26301,19
26302,19
26303,19
26304,0
26305,0
26306,0
26307,0
26308,0
26309,0
26310,0
26311,0
26312,0
26313,0
26314,0
26315,0
26316,0
26317,0
26318,0
26319,0
26320,0
26321,0
26322,0
26323,0
26324,1
26325,1
26326,1
26327,1
26328,1
26329,1
26330,0
26331,0
26332,0
26333,0
26334,0
26335,0
26336,1
26337,1
26338,1
26339,2
26340,2
26341,2
26342,3
26343,5
26344,5
26345,7
26346,7
26347,7
26348,8
26349,8
26350,9
26351,11
26352,11
26353,11
26354,12
26355,12
26356,12
26357,16
26358,16
26359,16
26360,17
26361,20
26362,20
26363,20
26364,22
26365,22
26366,23
26367,23
26368,23
26369,26
26370,26
26371,26
26372,25
26373,25
26374,25
26375,23
26376,23
26377,23
26378,21
26379,21
26380,24
26381,22
26382,22
26383,22
26384,20
26385,20
26386,22
26387,19
26388,19
26389,19
26390,17
26391,17
26392,17
26393,13
26394,13
26395,13
26396,9
26397,9
26398,9
26399,9
26400,6
26401,6
26402,6
26403,2
26404,2
26405,2
26406,0
26407,0
26408,0
26409,0
26410,0
26411,0
26412,2
26413,2
26414,2
26415,3
26416,5
26417,5
26418,9
26419,9
26420,9
26421,12
26422,12
26423,12
26424,14
26425,14
26426,14
26427,16
26428,16
26429,16
26430,17
26431,17
26432,17
26433,18
26434,18
26435,18
26436,18
26437,18
26438,18
26439,19
26440,19
26441,19
26442,19
26443,19
26444,19
26445,18
26446,18
26447,18
26448,26
26449,26
26450,26
26451,26
26452,26
26453,26
26454,25
26455,25
26456,25
26457,25
26458,25
26459,25
26460,25
26461,25
26462,25
26463,24
26464,24
26465,24
26466,24
26467,24
26468,24
26469,24
26470,24
26471,24
26472,23
26473,23
26474,23
26475,23
26476,23
26477,23
26478,22
26479,22
26480,22
26481,22
26482,22
26483,22
26484,22
26485,22
26486,22
26487,23
26488,23
26489,23
26490,22
26491,22
26492,22
26493,20
26494,20
26495,20
26496,0
26497,0
26498,0
26499,0
26500,0
26501,0
26502,0
26503,0
26504,0
26505,0
26506,0
26507,0
26508,0
26509,0
26510,0
26511,0
26512,0
26513,0
26514,0
26515,0
26516,1
26517,1
26518,1
26519,1
26520,1
26521,1
26522,0
26523,0
26524,0
26525,0
26526,0
26527,0
26528,1
26529,1
26530,1
26531,2
26532,2
26533,2
26534,3
26535,5
26536,5
26537,7
26538,7
26539,7
26540,8
26541,8
26542,9
26543,11
26544,11
26545,11
26546,12
26547,12
26548,12
26549,16
26550,16
26551,16
26552,17
26553,20
26554,20
26555,20
26556,22
26557,22
26558,23
26559,23
26560,23
26561,26
26562,26
26563,26
26564,25
26565,25
26566,25
26567,23
26568,23
26569,23
26570,21
26571,21
26572,24
26573,22
26574,22
26575,22
26576,20
26577,20
26578,22
26579,19
26580,19
26581,19
26582,17
26583,17
26584,17
26585,13
26586,13
26587,13
26588,9
26589,9
26590,9
26591,9
26592,6
26593,6
26594,6
26595,2
26596,2
26597,2
26598,0
26599,0
26600,0
26601,0
26602,0
26603,0
26604,0
26605,0
26606,2
26607,3
26608,5
26609,5
26610,9
26611,9
26612,9
26613,12
26614,12
26615,12
26616,14
26617,14
26618,14
26619,16
26620,16
26621,16
26622,17
26623,17
26624,17
26625,18
26626,18
26627,18
26628,18
26629,18
26630,18
26631,19
26632,19
26633,19
26634,19
26635,19
26636,19
26637,18
26638,18
26639,18
26640,26
26641,26
26642,26
26643,26
26644,26
26645,26
26646,25
26647,25
26648,25
26649,25
26650,25
26651,25
26652,25
26653,25
26654,25
26655,24
26656,24
26657,24
26658,24
26659,24
26660,24
26661,24
26662,24
26663,24
26664,23
26665,23
26666,23
26667,23
26668,23
26669,23
26670,22
26671,22
26672,22
26673,22
26674,22
26675,22
26676,22
26677,22
26678,22
26679,23
26680,23
26681,23
26682,22
26683,22
26684,22
26685,20
26686,20
26687,20
26688,0
26689,0
26690,0
26691,0
26692,0
26693,0
26694,0
26695,0
26696,0
26697,0
26698,0
26699,0
26700,0
26701,0
26702,0
26703,0
26704,0
26705,0
26706,0
26707,0
26708,1
26709,1
26710,1
26711,1
26712,1
26713,1
26714,0
26715,0
26716,0
26717,0
26718,0
26719,0
26720,1
26721,1
26722,1
26723,2
26724,2
26725,2
26726,3
26727,5
26728,5
26729,7
26730,7
26731,7
26732,8
26733,8
26734,9
26735,11
26736,11
26737,11
26738,12
26739,12
26740,12
26741,16
26742,16
26743,16
26744,17
26745,20
26746,20
26747,20
26748,22
26749,22
26750,23
26751,23
26752,23
26753,26
26754,26
26755,26
26756,25
26757,25
26758,25
26759,23
26760,23
26761,23
26762,21
26763,21
26764,24
26765,22
26766,22
26767,22
26768,20
26769,20
26770,22
26771,19
26772,19
26773,19
26774,17
26775,17
26776,17
26777,13
26778,13
26779,13
26780,9
26781,9
26782,9
26783,9
26784,6
26785,6
26786,6
26787,2
26788,2
26789,2
26790,0
26791,0
26792,0
26793,0
26794,0
26795,0
26796,0
26797,0
26798,2
26799,3
26800,5
26801,5
26802,9
26803,9
26804,9
26805,12
26806,12
26807,12
26808,14
26809,14
26810,14
26811,16
26812,16
26813,16
26814,17
26815,17
26816,17
26817,18
26818,18
26819,18
26820,18
26821,18
26822,18
26823,19
26824,19
26825,19
26826,19
26827,19
26828,19
26829,18
26830,18
26831,18
26832,26
26833,26
26834,26
26835,26
26836,26
26837,26
26838,25
26839,25
26840,25
26841,25
26842,25
26843,25
26844,25
26845,25
26846,25
26847,24
26848,24
26849,24
26850,24
26851,24
26852,24
26853,24
26854,24
26855,24
26856,23
26857,23
26858,23
26859,23
26860,23
26861,23
26862,22
26863,22
26864,22
26865,22
26866,22
26867,22
26868,22
26869,22
26870,22
26871,23
26872,23
26873,23
26874,22
26875,22
26876,22
26877,20
26878,20
26879,20
26880,1
26881,1
26882,1
26883,1
26884,1
26885,1
26886,1
26887,1
26888,0
26889,0
26890,0
26891,1
26892,1
26893,1
26894,1
26895,1
26896,1
26897,0
26898,0
26899,0
26900,0
26901,0
26902,0
26903,0
26904,0
26905,0
26906,0
26907,0
26908,0
26909,0
26910,0
26911,0
26912,0
26913,0
26914,0
26915,0
26916,0
26917,0
26918,0
26919,2
26920,2
26921,3
26922,3
26923,3
26924,3
26925,3
26926,5
26927,7
26928,7
26929,7
26930,8
26931,8
26932,8
26933,12
26934,12
26935,12
26936,12
26937,15
26938,15
26939,16
26940,18
26941,18
26942,19
26943,19
26944,19
26945,22
26946,22
26947,22
26948,22
26949,22
26950,22
26951,20
26952,20
26953,20
26954,19
26955,19
26956,22
26957,20
26958,20
26959,20
26960,19
26961,19
26962,19
26963,19
26964,19
26965,19
26966,16
26967,16
26968,16
26969,13
26970,13
26971,13
26972,9
26973,9
26974,9
26975,9
26976,6
26977,6
26978,6
26979,2
26980,2
26981,2
26982,0
26983,0
26984,0
26985,1
26986,0
26987,0
26988,2
26989,2
26990,4
26991,6
26992,8
26993,8
26994,12
26995,12
26996,12
26997,15
26998,15
26999,15
27000,17
27001,17
27002,17
27003,18
27004,18
27005,18
27006,19
27007,19
27008,19
27009,19
27010,19
27011,19
27012,20
27013,20
27014,20
27015,20
27016,20
27017,20
27018,20
27019,20
27020,20
27021,19
27022,19
27023,19
27024,26
27025,26
27026,26
27027,27
27028,27
27029,27
27030,26
27031,26
27032,26
27033,26
27034,26
27035,26
27036,26
27037,26
27038,26
27039,25
27040,25
27041,25
27042,25
27043,25
27044,25
27045,25
27046,25
27047,25
27048,25
27049,25
27050,25
27051,24
27052,24
27053,24
27054,24
27055,24
27056,24
27057,23
27058,23
27059,23
27060,23
27061,23
27062,23
27063,24
27064,24
27065,24
27066,23
27067,23
27068,23
27069,21
27070,21
27071,21
27072,1
27073,1
27074,1
27075,1
27076,1
27077,1
27078,1
27079,1
27080,0
27081,0
27082,0
27083,1
27084,1
27085,1
27086,1
27087,1
27088,1
27089,0
27090,0
27091,0
27092,0
27093,0
27094,0
27095,0
27096,0
27097,0
27098,0
27099,0
27100,0
27101,0
27102,0
27103,0
27104,0
27105,0
27106,0
27107,0
27108,0
27109,0
27110,0
27111,2
27112,2
27113,3
27114,3
27115,3
27116,3
27117,3
27118,5
27119,7
27120,7
27121,7
27122,8
27123,8
27124,8
27125,12
27126,12
27127,12
27128,12
27129,15
27130,15
27131,16
27132,18
27133,18
27134,19
27135,19
27136,19
27137,22
27138,22
27139,22
27140,22
27141,22
27142,22
27143,20
27144,20
27145,20
27146,19
27147,19
27148,22
27149,20
27150,20
27151,20
27152,19
27153,19
27154,19
27155,19
27156,19
27157,19
27158,16
27159,16
27160,16
27161,13
27162,13
27163,13
27164,9
27165,9
27166,9
27167,9
27168,6
27169,6
27170,6
27171,2
27172,2
27173,2
27174,0
27175,0
27176,0
27177,1
27178,1
27179,1
27180,0
27181,0
27182,0
27183,2
27184,2
27185,2
27186,3
27187,3
27188,3
27189,4
27190,4
27191,4
27192,5
27193,5
27194,5
27195,5
27196,5
27197,5
27198,4
27199,4
27200,4
27201,4
27202,4
27203,4
27204,3
27205,3
27206,3
27207,2
27208,2
27209,2
27210,2
27211,2
27212,2
27213,2
27214,2
27215,2
27216,1
27217,26
27218,26
27219,27
27220,27
27221,27
27222,26
27223,26
27224,26
27225,26
27226,26
27227,26
27228,26
27229,26
27230,26
27231,25
27232,25
27233,25
27234,25
27235,25
27236,25
27237,25
27238,25
27239,25
27240,25
27241,25
27242,25
27243,24
27244,24
27245,24
27246,24
27247,24
27248,24
27249,23
27250,23
27251,23
27252,23
27253,23
27254,23
27255,24
27256,24
27257,24
27258,23
27259,23
27260,23
27261,21
27262,21
27263,21
27264,1
27265,1
27266,1
27267,1
27268,1
27269,1
27270,1
27271,1
27272,0
27273,0
27274,0
27275,1
27276,1
27277,1
27278,1
27279,1
27280,1
27281,0
27282,0
27283,0
27284,0
27285,0
27286,0
27287,0
27288,0
27289,0
27290,0
27291,0
27292,0
27293,0
27294,0
27295,0
27296,0
27297,0
27298,0
27299,0
27300,0
27301,0
27302,0
27303,2
27304,2
27305,3
27306,3
27307,3
27308,3
27309,3
27310,5
27311,7
27312,7
27313,7
27314,8
27315,8
27316,8
27317,12
27318,12
27319,12
27320,12
27321,15
27322,15
27323,16
27324,18
27325,18
27326,19
27327,19
27328,19
27329,22
27330,22
27331,22
27332,22
27333,22
27334,22
27335,20
27336,20
27337,20
27338,19
27339,19
27340,22
27341,20
27342,20
27343,20
27344,19
27345,19
27346,19
27347,17
27348,17
27349,19
27350,16
27351,16
27352,16
27353,13
27354,13
27355,13
27356,9
27357,9
27358,9
27359,9
27360,6
27361,6
27362,6
27363,2
27364,2
27365,2
27366,0
27367,0
27368,0
27369,1
27370,1
27371,1
27372,0
27373,0
27374,0
27375,2
27376,2
27377,2
27378,3
27379,3
27380,3
27381,4
27382,4
27383,4
27384,5
27385,5
27386,5
27387,5
27388,5
27389,5
27390,4
27391,4
27392,4
27393,4
27394,4
27395,4
27396,3
27397,3
27398,3
27399,2
27400,2
27401,2
27402,2
27403,2
27404,2
27405,2
27406,2
27407,2
27408,1
27409,26
27410,26
27411,27
27412,27
27413,27
27414,26
27415,26
27416,26
27417,26
27418,26
27419,26
27420,26
27421,26
27422,26
27423,25
27424,25
27425,25
27426,25
27427,25
27428,25
27429,25
27430,25
27431,25
27432,25
27433,25
27434,25
27435,24
27436,24
27437,24
27438,24
27439,24
27440,24
27441,23
27442,23
27443,23
27444,23
27445,23
27446,23
27447,24
27448,24
27449,24
27450,23
27451,23
27452,23
27453,21
27454,21
27455,21
27456,3
27457,3
27458,3
27459,3
27460,3
27461,3
27462,3
27463,3
27464,3
27465,3
27466,3
27467,2
27468,2
27469,2
27470,1
27471,1
27472,1
27473,1
27474,2
27475,2
27476,2
27477,2
27478,2
27479,3
27480,3
27481,3
27482,2
27483,2
27484,2
27485,3
27486,3
27487,3
27488,2
27489,2
27490,2
27491,1
27492,1
27493,1
27494,0
27495,0
27496,0
27497,0
27498,0
27499,0
27500,0
27501,0
27502,1
27503,2
27504,2
27505,2
27506,3
27507,3
27508,3
27509,7
27510,7
27511,7
27512,8
27513,11
27514,11
27515,12
27516,14
27517,14
27518,15
27519,15
27520,15
27521,19
27522,19
27523,19
27524,18
27525,18
27526,18
27527,17
27528,17
27529,17
27530,17
27531,17
27532,19
27533,18
27534,18
27535,18
27536,17
27537,17
27538,17
27539,16
27540,16
27541,16
27542,16
27543,16
27544,16
27545,13
27546,13
27547,13
27548,9
27549,9
27550,9
27551,9
27552,5
27553,5
27554,5
27555,2
27556,2
27557,2
27558,0
27559,0
27560,0
27561,0
27562,0
27563,0
27564,3
27565,3
27566,3
27567,5
27568,5
27569,5
27570,7
27571,7
27572,7
27573,7
27574,7
27575,7
27576,7
27577,7
27578,7
27579,7
27580,7
27581,7
27582,6
27583,6
27584,6
27585,5
27586,5
27587,5
27588,5
27589,5
27590,5
